name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solution_variants\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Public read approved variants"",""Users read own solution variants""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solution_variants"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solution_variants_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solution_variants\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Public read approved variants"",""Users read own solution variants""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solution_variants"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solution_variants_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solutions\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Public read approved solutions"",""Users read own solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solutions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solutions_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solutions\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Public read approved solutions"",""Users read own solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solutions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solutions_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solutions\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Public read approved solutions"",""Users read own solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solutions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solutions_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solutions\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Public read approved solutions"",""Users read own solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solutions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solutions_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solutions\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Public read approved solutions"",""Users read own solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solutions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solutions_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solutions_old\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Anyone can view solutions"",""Public read approved solutions"",""Users read own solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solutions_old"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solutions_old_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solutions_old\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Anyone can view solutions"",""Public read approved solutions"",""Users read own solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solutions_old"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solutions_old_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solutions_old\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Anyone can view solutions"",""Public read approved solutions"",""Users read own solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solutions_old"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solutions_old_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solutions_old\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Anyone can view solutions"",""Public read approved solutions"",""Users read own solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solutions_old"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solutions_old_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solutions_old\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Anyone can view solutions"",""Public read approved solutions"",""Users read own solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solutions_old"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solutions_old_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_solutions\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Users can track solutions"",""Users can view their tracked solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_solutions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_solutions_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_solutions\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Users can track solutions"",""Users can update their tracked solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_solutions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_solutions_authenticated_UPDATE
